AuthorId,DisplayName,OpenAlexId
16245,Fan Emily Yang,A5104240488
16246,M. Hong Nguyen,A5112040008
16247,Mohammad Taghi Hedayati,A5034892654
16248,Mihai G. Netea,A5027955775
16249,David S. Perlin,A5018164475
16250,Justin M. Gregory,A5059225775
16251,James C. Slaughter,A5041486703
16252,Sara H. Duffus,A5059718229
16253,T. Jordan Smith,A5053199558
16254,Lauren M. LeStourgeon,A5050426701
16255,Sarah S. Jaser,A5012045122
16256,Allison B. McCoy,A5086954690
16257,James M. Luther,A5005616772
16258,Erin R. Giovannetti,A5064342620
16259,Schafer Boeder,A5086256072
16260,Daniel J. Moore,A5050754705
16261,Yun Sok Lee,A5002663946
16262,Swastika Banerjee,A5101807680
16263,Hanmei Tang,A5062457127
16264,Peter M. Richardson,A5003082389
16265,Ji Qi,A5080546669
16266,Antonin Grenier,A5056204730
16267,Elias Sebti,A5037680218
16268,Ryan Stephens,A5087591758
16269,G. Verbist,A5111808446
16270,Karena W. Chapman,A5022805732
16271,Raphaële J. Clément,A5039849587
16272,Peter M. Irving,A5031136418
16273,Timothy Hoops,A5109052476
16274,James Izanec,A5078075638
16275,Long-Long Gao,A5100547083
16276,Christopher Gasink,A5009242946
16277,Andrew Greenspan,A5011009026
16278,Matthieu Allez,A5048807291
16279,Vipul Jairath,A5034135548
16280,Tanja Kuehbacher,A5021359338
16281,Emese Mihály,A5111486145
16282,О. Б. Щукина,A5006341442
16283,Anita Afzali,A5032112170
16284,Lilia Aitova,A5047252130
16285,Xavier Aldeguer i Mante,A5036960010
16286,I Altorjay,A5112174640
16287,Federico Argüelles‐Arias,A5081520322
16288,Monika Augustyn,A5018044328
16289,Mauro Bafutto,A5004832352
16290,Jesús Barrio,A5012338853
16291,Jakob Begun,A5046936802
16292,Clint Behrend,A5061942107
16293,Geert Bezemer,A5003213570
16294,Guillaume Bonnaud,A5018682520
16295,Marija Branković,A5055064968
16296,Ik Jang Byung,A5060657030
16297,Xavier Calvet,A5053129179
16298,Júlio Maria Fonseca Chebli,A5022609426
16299,Jae Hee Cheon,A5059865111
16300,Halina Cichoż‐Lach,A5028272380
16301,Larry Clark,A5110259115
16302,Fraser Cummings,A5005948755
16303,Kunal Dalal,A5112327670
16304,Nanne K.H. de Boer,A5000077620
16305,Maria de Lourdes Abreu Ferrari,A5103543382
16306,Étienne Désilets,A5076847849
16307,Predrag Dugalić,A5085250259
16308,George Duvall,A5071506376
16309,Olga Fedorishina,A5048399534
16310,Cristina Flores,A5068554200
16311,James Fon,A5004725733
16312,Michael Frankel,A5067843313
16313,Keith Friedenberg,A5043106756
16314,Walter Fries,A5010932748
16315,Vassileva Galina,A5089586204
16316,Piotr Gietka,A5040267729
16317,Rishi Goel,A5009892805
16318,Peter Hasselblatt,A5089845083
16319,László Herszényi,A5048139185
16320,Pieter Hindryckx,A5045858994
16321,Frank Hoentjen,A5033556021
16322,Carmen Horjus Talabur Horje,A5053966335
16323,Satish Iduru,A5091170321
16324,Robert J. Isfort,A5018732697
16325,Michael Jones,A5071291501
16326,Dilara Kalimullina,A5058353451
16327,Jeffry Katz,A5110363297
16328,Manreet Kaur,A5064479577
16329,Sunil K Khurana,A5056716278
16330,Joo Sung Kim,A5100452160
16331,Young‐Ho Kim,A5100393583
16332,D Kleczkowski,A5039967850
16333,Slavko Knezevic,A5112100326
16334,Aaron Knoll,A5033987709
16335,Louis Y Korman,A5040474598
16336,Iskren Kotzev,A5027658065
16337,Andrey Kulyapin,A5001748002
16338,Kang‐Moon Lee,A5018503481
16339,Desirée Leemreis,A5022282695
16340,Jarosław Leszczyszyn,A5077779248
16341,Jimmy K. Limdi,A5089502195
16342,Jack J. Lissauer,A5082738869
16343,Ewa Małecka‐Panas,A5084861756
16344,John K. Marshall,A5022687921
16345,Lukáš Milan,A5104076228
16346,Giovanni Monteleone,A5101993130
16347,Aleksandar Nagorni,A5085323601
16348,Danuta Owczarek,A5091324535
16349,Nichole Palekar,A5031451628
16350,Young Soo Park,A5100634286
16351,Sang Hyoung Park,A5009385328
16352,Gary L. Wells,A5055520116
16353,Margaret Bull Kovera,A5075565569
16354,Amy Bradfield Douglass,A5082873867
16355,Neil Brewer,A5043104698
16356,Christian A. Meissner,A5086599686
16357,Xiaoya Li,A5100651411
16358,Tianxiang Wang,A5101956524
16359,Xinmei Huang,A5101634137
16360,Yue Li,A5100387815
16361,Tiange Sun,A5015799857
16362,Shufei Zang,A5071007138
16363,Yue Xiong,A5049580087
16364,Jun Liu,A5100361670
16365,Hai‐Xin Yuan,A5071282540
16366,J. Justin Milner,A5064546316
16367,Clara Toma,A5088835874
16368,Zhaoren He,A5086818620
16369,Nadia S. Kurd,A5056609060
16370,Quynh Nguyen,A5034185244
16371,Lauren K. Quezada,A5004039173
16372,Christella E. Widjaja,A5073181553
16373,Deborah A. Witherden,A5070695623
16374,John T. Crowl,A5053518288
16375,Laura Shaw,A5033959343
16376,Kim Papp,A5008286260
16377,Jacek C. Szepietowski,A5077876525
16378,Leon Kircik,A5058903008
16379,Darryl Toth,A5112680450
16380,Seth Forman,A5078964682
16381,May E. Venturanza,A5045307098
16382,Kang Sun,A5059328499
16383,Michael E. Kuligowski,A5044007154
16384,Darren Jun Hao Tan,A3135445889
16385,Cheng Han Ng,A3032978952
16386,Snow Yunni Lin,A3083970954
16387,Xin-Hui Pan,A3209483081
16388,Phoebe Tay,A3213050360
16389,Wen Hui Lim,A3117342498
16390,Margaret Teng,A3086230798
16391,Nicholas Syn,A2174527333
16392,Grace Lim,A2111147629
16393,Jie Ning Yong,A3155235610
16394,Jingxuan Quek,A3198461341
16395,Jieling Xiao,A2112381047
16396,Yock Young Dan,A2042566857
16397,Mohammad Shadab Siddiqui,A2976025566
16398,Arun J. Sanyal,A2245887281
16399,Mark D. Muthiah,A3001515839
16400,Rohit Loomba,A1712018206
16401,Daniel Q. Huang,A2981906419
16402,J. R. Angevaare,A5061852915
16403,V. C. Antochi,A5061394089
16404,A. Baxter,A5078715254
16405,B. T. Khai,A5065414538
16406,S. Di Pede,A5034154288
16407,A. Gallo Rosso,A5090929674
16408,R. W. Gardner,A5107830282
16409,P. Kavrigin,A5008123903
16410,Deepti Adlakha,A5000594702
16411,Adewale L. Oyeyemi,A5066047427
16412,Deborah Salvo,A5090661313
16413,Matthew Tsai,A5054422497
16414,Jocelyn G. Olvera,A5081518479
16415,Han G. Duong,A5077404694
16416,Eleanor S. Kim,A5044633055
16417,Abigail E. Limary,A5067087345
16418,Wenhao Jin,A5050731994
16419,Bingfei Yu,A5035721962
16420,Shefali A. Patel,A5066645312
16421,Tiani L. Louis,A5023722132
16422,Tiffani Tysl,A5006427512
16423,Alexandra Bortnick,A5030090855
16424,Ara Miralles,A5074552874
16425,Danny Huylebroeck,A5029424457
16426,Mark A. Valasek,A5058059723
16427,Li‐Fan Lu,A5013958114
16428,Cornelis Murre,A5085824896
16429,Eduardo Sampaio,A5032193561
16430,Catarina Pereira Santos,A5032946107
16431,Inês C. Rosa,A5066517064
16432,Verónica Ferreira,A5034000495
16433,Hans‐Otto Pörtner,A5089898800
16434,Carlos M. Duarte,A5087569260
16435,Lisa A. Levin,A5104385630
16436,Rui Rosa,A5010459257
16437,Lauren C. Shuffrey,A5030486188
16438,Morgan R. Firestein,A5020172067
16439,Margaret H. Kyle,A5064701994
16440,Andrea Fields,A5005170662
16441,Carmela Alcántara,A5085475340
16442,Dima Amso,A5046734415
16443,Judy Austin,A5039176465
16444,Jennifer Bain,A5057666255
16445,Jennifer R. Barbosa,A5109584499
16446,Mary Bence,A5044575091
16447,Catherine Bianco,A5008467802
16448,Cristina R. Fernández,A5056564701
16449,Sylvie Goldman,A5101513559
16450,Cynthia Gyamfi‐Bannerman,A5060943953
16451,Violet Hott,A5031137741
16452,Yunzhe Hu,A5087178310
16453,Maha Hussain,A5041126882
16454,Pam Factor‐Litvak,A5050657930
16455,Maristella Lucchini,A5003216116
16456,Arthur M. Mandel,A5048572700
16457,Rachel Marsh,A5061153579
16458,Danielle McBrian,A5018109279
16459,Mirella Mourad,A5070031571
16460,Rebecca Muhle,A5046234688
16461,Kimberly G. Noble,A5006330586
16462,Anna A. Penn,A5023513227
16463,Cynthia Rodríguez,A5074656214
16464,Ayesha Sania,A5049826831
16465,Wendy G. Silver,A5019960222
16466,Kally C. O’Reilly,A5088645043
16467,Melissa S. Stockwell,A5081574419
16468,Nim Tottenham,A5005686156
16469,Martha G. Welch,A5066654828
16470,Noelia Zork,A5053466593
16471,William P. Fifer,A5056620756
16472,Catherine Monk,A5070722308
16473,Dani Dumitriu,A5082374223
16474,Sima Singh,A5041944044
16475,Stefano Cinti,A5071271664
16476,Jacob N. Schroder,A5086326199
16477,Chetan B. Patel,A5102943316
16478,Adam D. DeVore,A5107635806
16479,Benjamin S. Bryner,A5109455032
16480,Sarah Casalinova,A5074176779
16481,Ashish S. Shah,A5078708353
16482,Jason W. Smith,A5015745014
16483,Amy G. Fiedler,A5059070792
16484,Mani A. Daneshmand,A5073629811
16485,Scott Silvestry,A5023809293
16486,Arnar Geirsson,A5057403805
16487,Victor Pretorius,A5008149142
16488,David L. Joyce,A5023250750
16489,John Um,A5103144515
16490,F. Esmailian,A5049360021
16491,Koji Takeda,A5017095102
16492,Karol Mudy,A5040151494
16493,Yasuhiro Shudo,A5035282474
16494,Christopher T. Salerno,A5102756756
16495,Si M. Pham,A5034119339
16496,Daniel J. Goldstein,A5101639961
16497,Jonathan M. Philpott,A5103105648
16498,John Dunning,A5046537923
16499,Lucian Lozonschi,A5071373628
16500,Gregory S. Couper,A5113699349
16501,Hari R. Mallidi,A5037859807
16502,Michael M. Givertz,A5088310205
16503,Duc Thinh Pham,A5102961299
16504,Andrew Shaffer,A5042539584
16505,Masashi Kai,A5035787713
16506,Mohammed Quader,A5054863793
16507,Tarek Absi,A5019425597
16508,Tamer Attia,A5039644110
16509,Bassam Shukrallah,A5110552364
16510,Ben C. Sun,A5108300335
16511,Maryjane Farr,A5029717558
16512,Joren C. Madsen,A5084623835
16513,Carmelo A. Milano,A5070641975
16514,David A. D’Alessandro,A5001335430
16515,Andrew J. Wright,A2148051624
16516,Jian Luo,A2101158245
16517,Fang Zhang,A5100367242
16518,Jianfei Peng,A5054600006
16519,Lu Chen,A5101074478
16520,Yele Sun,A5030983320
16521,Lian Duan,A5070210507
16522,Xinlei Ge,A5100743999
16523,Jiayun Zhao,A5112748655
16524,Chao Liu,A5105207632
16525,Xiaochun Zhang,A5100430542
16526,Gen Zhang,A5100671337
16527,Yuepeng Pan,A5028643153
16528,Yuesi Wang,A5086052804
16529,Yuemeng Ji,A5010698293
16530,Gehui Wang,A5003542265
16531,Min Hu,A5045617018
16532,Nengxu Li,A5026945124
16533,Zehua Chen,A5100718745
16534,Xiuxiu Niu,A5033384086
16535,Xiao Zhang,A5100320964
16536,Jiuzhou Lu,A5054213571
16537,Rishi E. Kumar,A5069487350
16538,Junke Jiang,A5084289672
16539,Huifen Liu,A5101996029
16540,Xiao Guo,A5043216200
16541,Barry Lai,A5059958623
16542,Geert Brocks,A5047589722
16543,Qi Chen,A5100340193
16544,Shuxia Tao,A5037141618
16545,Huanping Zhou,A5026093852
16546,Wanxin Tang,A5091279803
16547,Pere Ginès,A5070486020
16548,Frank Lammert,A5013003026
16549,Isabel Graupera,A5033754624
16550,Miquel Serra‐Burriel,A5068342025
16551,Phillipp Hartmann,A5028249844
16552,Maja Thiele,A5063641321
16553,Llorenç Caballería,A5045208857
16554,Robert J. de Knegt,A5018450847
16555,Ivica Grgurević,A5039918663
16556,Salvador Augustín,A5051295294
16557,Indra Neil Guha,A5014784239
16558,Andréa Martini,A5041626509
16559,Rosa M. Morillas,A5086438479
16560,Montserrat García‐Retortillo,A5070081707
16561,Harry J. de Koning,A5078025092
16562,Núria Fabrellas,A5030319658
16563,Judit Pich,A5049735060
16564,Ann T.,A5032842394
16565,M. A. Cruz Díaz,A5103799289
16566,Dominique Roulot,A5046293478
16567,Michael P. Manns,A5002183557
16568,Patrick S. Kamath,A5012239800
16569,Aleksander Krag,A5037909839
16570,Abrar Choudhury,A5082227326
16571,Stephen T. Magill,A5043828700
16572,Charlotte Eaton,A5040848905
16573,William Chen,A5055644612
16574,Martha A. Cady,A5016916164
16575,Kyounghee Seo,A5114045754
16576,Calixto‐Hope G. Lucas,A5004797765
16577,Tim Casey-Clyde,A5038251791
16578,Harish N. Vasudevan,A5079425092
16579,Siyuan Liu,A5100406640
16580,Javier Villanueva-Meyer,A5051765330
16581,Tai‐Chung Lam,A5103141794
16582,Jenny Kan-Suen Pu,A5108668296
16583,Lai‐Fung Li,A5039339934
16584,Gkk Leung,A5050516829
16585,Michael Y. Zhang,A5000857396
16586,Michael V. Martin,A5003574949
16587,Matthew Susko,A5050475285
16588,Steve Braunstein,A5072259049
16589,Nancy Ann Oberheim Bush,A5091257992
16590,Jessica Schulte,A5076256448
16591,Penny K. Sneed,A5039465135
16592,Mitchel S. Berger,A5006262715
16593,Arie Perry,A5052983963
16594,Joanna J. Phillips,A5019140507
16595,David A. Solomon,A5088179286
16596,J Costello,A5088197113
16597,Michael McDermott,A5102001434
16598,David R. Raleigh,A5007540843
16599,Hannah L. Rutledge,A5030553133
16600,F. Akif Tezcan,A5051768466
16601,Jihong Min,A5038250767
16602,Florian Wimmers,A5038454134
16603,Michele Donato,A5033124739
16604,Alex Kuo,A5018161230
16605,Tal Ashuach,A5062245235
16606,Mai Dvorak,A5088649292
16607,Mariko H. Foecke,A5061939061
16608,Sarah E. Chang,A5034496669
16609,Thomas Hagan,A5079961428
16610,De Jong,A5002200153
16611,Holden T. Maecker,A5068399737
16612,Peggie Cheung,A5066185271
16613,Mario Cortese,A5044402270
16614,Steven E. Bosinger,A5047668487
16615,Nir Yosef,A5026299103
16616,Purvesh Khatri,A5083763463
16617,Pasi A. Jänne,A2255497727
16618,Christina Baik,A2976485701
16619,Wu-Chou Su,A2140467140
16620,Melissa L. Johnson,A2107382360
16621,Hidetoshi Hayashi,A1967191662
16622,Makoto Nishio,A2153060829
16623,Dong-Wan Kim,A2105590962
16624,Marianna Koczywas,A2310898329
16625,Kathryn A. Gold,A2125595877
16626,Conor E. Steuer,A2891378927
16627,Haruyasu Murakami,A2640328469
16628,James Chih-Hsin Yang,A4202255439
16629,Sang-We Kim,A2112221704
16630,Michele Vigliotti,A2130446955
16631,Rong Shi,A1892267063
16632,Zhenhao Qi,A2112535480
16633,Yang Qiu,A2098025691
16634,LiHui Zhao,A2131821789
16635,David Sternberg,A1987040548
16636,Channing Yu,A2158988145
16637,Helena A. Yu,A2100901535
16638,Jitske Jansen,A5038195774
16639,Katharina C. Reimer,A5005086158
16640,James S. Nagai,A5052586638
16641,Finny S. Varghese,A5071772040
16642,Gijs J. Overheul,A5072171480
16643,Marit de Beer,A5073228222
16644,Rona Roverts,A5013352447
16645,Deniz Daviran,A5074768007
16646,Liline A.S. Fermin,A5041782712
16647,Brigith Willemsen,A5012152966
16648,Marcel Beukenboom,A5072842901
16649,Sonja Djudjaj,A5005210369
16650,Saskia von Stillfried,A5042806144
16651,Larissa E. van Eijk,A5063654423
16652,Mirjam F. Mastik,A5112796802
16653,Marian Bulthuis,A5112734531
16654,Wilfred F.A. den Dunnen,A5058871373
16655,Harry van Goor,A5003792811
16656,Jan‐Luuk Hillebrands,A5088490434
16657,M. Cherelle Timm,A5014096046
16658,Bartholomeus T. van den Berge,A5030139626
16659,Martijn van den Broek,A5020897238
16660,Quincy Nlandu,A5063478479
16661,Joelle Heijnert,A5067749570
16662,Eric M. Bindels,A5071446087
16663,Remco M. Hoogenboezem,A5031536535
16664,Fieke Mooren,A5022782668
16665,Christoph Kuppe,A5079005645
16666,Pascal Miesen,A5060582868
16667,Katrien Grünberg,A5051650713
16668,Ties Ijzermans,A5043627702
16669,Eric J. Steenbergen,A5110674639
16670,Jan Czogalla,A5016089333
16671,Michiel F. Schreuder,A5072304933
16672,Nico A. J. M. Sommerdijk,A5015141197
16673,Anat Akiva,A5024854222
16674,Peter Boor,A5049305761
16675,Victor G. Puelles,A5044946054
16676,Jürgen Floege,A5001027249
16677,Tobias B. Huber,A5076632645
16678,Ronald P. van Rij,A5040007262
16679,Ivan G. Costa,A5057250270
16680,Rebekka K. Schneider,A5073561254
16681,Bart Smeets,A5035747455
16682,Rafael Kramann,A5028674815
16683,Hagit Achdout,A5030563027
16684,A. Aimon,A5049586784
16685,Elad Bar-David,A5113945885
16686,Haim Barr,A5046421480
16687,Amir Ben‐Shmuel,A5087993027
16688,James M. Bennett,A5087947375
16689,Melissa L. Boby,A5016057309
16690,Bruce Borden,A5086650049
16691,Gregory R. Bowman,A5029297375
16692,Juliane Brun,A5075249130
16693,Sarma BVNBS,A5035544785
16694,Mark Calmiano,A5060145064
16695,Anna Carbery,A5007381846
16696,Emma Cattermole,A5053084087
16697,Eugene Chernychenko,A5097526178
16698,John D. Choder,A5097526179
16699,Austin Clyde,A5088879250
16700,Joseph E. Coffland,A5011573241
16701,Galit Cohen,A5109097495
16702,Jason C. Cole,A5006929803
16703,Alessandro Contini,A5058619765
16704,Lisa Sanderson Cox,A5005233809
16705,Milan Cvitkovic,A5033160242
16706,Alex Dias,A5026808136
16707,Kim Donckers,A5023200931
16708,David Dotson,A5039860950
16709,Alica Douangamath,A5110830772
16710,Shirly Duberstein,A5022429746
16711,Tim Dudgeon,A5046628622
16712,Louise Dunnett,A5043323937
16713,Peter Eastman,A5062472542
16714,Noam Erez,A5056364599
16715,Charles J. Eyermann,A5033369594
16716,Mike Fairhead,A5104269144
16717,Gwen Fate,A5026340984
16718,D. Fearon,A5080798998
16719,Oleg Federov,A5030400947
16720,Matteo P. Ferla,A5089988446
16721,R.S. Fernandes,A5068957209
16722,Lori Ferrins,A5041095636
16723,Richard Foster,A5003567567
16724,Holly Foster,A5007528852
16725,Ronen Gabizon,A5024954997
16726,Victor O. Gawriljuk,A5010800709
16727,Paul Gehrtz,A5007583692
16728,C. Gileadi,A5089017727
16729,Charline Giroud,A5046316202
16730,William G. Glass,A5055109459
16731,Robert C. Glen,A5014283781
16732,Itai Glinert,A5085948794
16733,André S. Godoy,A5048959338
16734,Marian V. Gorichko,A5064638728
16735,Taku Kobayashi,A5054781859
16736,Peter M. Irving,A5058158799
16737,Stefanie Howaldt,A5046978208
16738,Juris Pokrotnieks,A5047182506
16739,Kathryn A. Krueger,A5110181039
16740,Janelle Laskowski,A5084744696
16741,Xingyuan Li,A5119011495
16742,Trevor Lissoos,A5110628274
16743,Joe Milata,A5016188389
16744,Nathan Morris,A5063990074
16745,Vipin Arora,A5101732973
16746,Catherine Milch,A5000926397
16747,Xiaodi Ren,A5018224000
16748,Eric J. Dufek,A5052954329
16749,Ji‐Guang Zhang,A5032583158
16750,Jun Liu,A5100361698
16751,Toni Gabaldón,A5003394700
16752,Rocio Garcia‐Rubio,A5059808850
16753,Helmut J.F. Salzer,A5081249142
16754,Macit İlkit,A5030563754
16755,Ziyang Zhang,A5100357830
16756,Xiangchen Xu,A5042878050
16757,Andrea Kang,A5028635386
16758,Mohan Li,A5100716222
16759,Jing Mu,A5101817340
16760,Albert Yang,A5113520075
16761,Amer Yaghi,A5091993789
16762,Erik B. Kistler,A5038033231
16763,Nuno Vasconcelos,A5043325212
16764,Joseph Rufo,A5078247888
16765,Feiyan Cai,A5058771388
16766,James Friend,A5048595089
16767,Martin Wiklund,A5033917543
16768,Tony Jun Huang,A5074624048
16769,Adam L. Halberstadt,A5036162393
16770,Muhammad Chatha,A5110707086
16771,Adam K. Klein,A5022631404
16772,Jason Wallach,A5020790730
16773,Simon D. Brandt,A5005457342
16774,Justin M. Quiles,A5073550299
16775,Åsa B. Gustafsson,A5054452204
16776,Anton Van der Ven,A5035180513
16777,Markus Basan,A5070746696
16778,Tomoya Honda,A5005138785
16779,Dimitris Christodoulou,A5083451469
16780,Manuel Hörl,A5040056132
16781,Yu‐Fang Chang,A5102098438
16782,Emanuele Leoncini,A5103083280
16783,Avik Mukherjee,A5004771582
16784,Hiroyuki Okano,A5060261086
16785,Brian Taylor,A5011660534
16786,Josh M. Silverman,A5058709226
16787,Carlos Martínez Sánchez,A5077881280
16788,James R. Williamson,A5074143608
16789,Johan Paulsson,A5103156399
16790,Terence Hwa,A5052704218
16791,Uwe Sauer,A5014164691
16792,Daniel Gaudet,A5090781778
16793,Eunju Hurh,A5001841202
16794,Joyce Kingsbury,A5086532661
16795,Victoria J. Bartlett,A5009316317
16796,Amparo L. Figueroa,A5018134899
16797,P Piscitelli,A5081771214
16798,W. S. Singleton,A5103396331
16799,Richard S. Geary,A5056554811
16800,Maroun Abi Ghanem,A5008892269
16801,Amrita Basu,A5101780650
16802,Reza Behrou,A5063680227
16803,Nicholas Boechler,A5060964209
16804,Andrew J. Boydston,A5016841985
16805,Stephen L. Craig,A5081394467
16806,Yangju Lin,A5027052238
16807,Brock E. Lynde,A5042373475
16808,Alshakim Nelson,A5015322042
16809,Hang Shen,A5026471215
16810,Duane Storti,A5072289905
16811,Anita Kohli,A5031884118
16812,Aasim Sheikh,A5021490071
16813,Bal Raj Bhandari,A5110612708
16814,Nadege Gunn,A5028788314
16815,Ilan Wapinski,A5004249170
16816,Murray B. Resnick,A5030502605
16817,Andrew H. Beck,A5102809628
16818,Dora Ding,A5055800275
16819,Catherine Jia,A5112244533
16820,Jen‐Chieh Chuang,A5034747944
16821,Ryan S. Huss,A5080404343
16822,Brian B. Borg,A5102923291
16823,Reem Ghalib,A5087324362
16824,Heidi Kabler,A5090385625
16825,John Poulos,A5078725698
16826,Ziad Younes,A5019006253
16827,Tarek Hassanein,A5039696464
16828,Rajalakshmi Iyer,A5081570211
16829,Simone I. Strasser,A5085357579
16830,Steven Vernino,A5060200677
16831,Kate M. Bourne,A5074492252
16832,Lauren E. Stiles,A5045515701
16833,Blair P. Grubb,A5089046832
16834,Artur Fedorowski,A5015415685
16835,Julian M. Stewart,A5032944582
16836,Amy C. Arnold,A5011163609
16837,Laura Pace,A5015593103
16838,Jonas Axelsson,A5001048805
16839,Jeffrey R. Boris,A5019242163
16840,Jeffrey P. Moak,A5066272024
16841,Brent P. Goodman,A5068257247
16842,Kamal R. Chémali,A5081134026
16843,Tae Chung,A5015011284
16844,André Diedrich,A5023424927
16845,Mitchell G. Miglis,A5046285914
16846,Melissa Cortez,A5020943676
16847,Amanda J. Miller,A5033432824
16848,Italo Biaggioni,A5032394611
16849,Peter C. Rowe,A5065852957
16850,Robert S. Sheldon,A5049683094
16851,Cyndya A. Shibao,A5040165163
16852,David M. Systrom,A5090845445
16853,Glen Cook,A5029602532
16854,Taylor A. Doherty,A5033296532
16855,Hasan I. Abdallah,A5111524583
16856,Anil Darbari,A5062843504
16857,Satish R. Raj,A5012310290
16858,Marius Klug,A5076030236
16859,Klaus Gramann,A5034464263
16860,Katja Badanjak,A5025665103
16861,Sonja Fixemer,A5066791615
16862,Semra Smajić,A5073729434
16863,Alexander Skupin,A5055431881
16864,Anne Grünewald,A5078570225
16865,Jie Zhu,A5101615847
16866,Nicole Avakyan,A5002893358
16867,Albert Kakkis,A5004515863
16868,Alexander M. Hoffnagle,A5017721533
16869,Kenneth Han,A5083623372
16870,Yiying Li,A5010253350
16871,Zhiyong Zhang,A5083717200
16872,Tae Su Choi,A5085217008
16873,Youjeong Na,A5030035724
16874,Chung-Jui Yu,A5002562501
16875,Siyuan Zhao,A5075692415
16876,Yayu Zuo,A5091847058
16877,Tong Liu,A5017194705
16878,Shuo Zhai,A5048469004
16879,Yawen Dai,A5038095598
16880,Zengjia Guo,A5051769983
16881,Yang Wang,A5101934276
16882,Qijiao He,A5055070811
16883,Lingchao Xia,A5039830134
16884,Chunyi Zhi,A5108035993
16885,Jinhye Bae,A5070827988
16886,Keliang Wang,A5021089842
16887,Meng Ni,A5074347392
16888,Mitja Kurki,A5017396611
16889,Georgios Voloudakis,A5037342798
16890,Karen Therrien,A5053308945
16891,Elisa Tasanko,A5018901919
16892,Trine Tollerup Nielsen,A5013137027
16893,Joonas Naamanka,A5076116872
16894,Kumar Veerapen,A5014896157
16895,Jaroslav Bendl,A5054767604
16896,Biao Zeng,A5030412845
16897,Anders Rosengren,A5068618537
16898,Georgios Athanasiadis,A5074116143
16899,Marie Bækved-Hansen,A5109414743
16900,Per Qvist,A5005275771
16901,G. Bragi Walters,A5018138876
16902,Katherine L. Musliner,A5085251979
16903,Veera M. Rajagopal,A5010909406
16904,Leila Farajzadeh,A5034041092
16905,Janne Pia Thirstrup,A5090744384
16906,Bjarni J. Vilhjálmsson,A5078389898
16907,John J. McGrath,A5013031947
16908,Sandra Meier,A5047426624
16909,Iiris Hovatta,A5054298399
16910,Panos Roussos,A5074488210
16911,Mark J. Daly,A5107596541
16912,Aarno Palotie,A5085708490
16913,Elizabeth Qian,A5059159562
16914,Boris Krämer,A5081468823
16915,Benjamin Peherstorfer,A5027402421
16916,Karen Willcox,A5017431306
16917,Summit K. Chanda,A5024362776
16918,Robert J. Motzer,A5059063118
16919,Eric Jonasch,A5007689146
16920,Shawna Boyle,A5000532378
16921,Maria I. Carlo,A5073268337
16922,Brandon J. Manley,A5004624794
16923,Ajjai Alva,A5044876102
16924,Katy Beckermann,A5113915736
16925,Brian A. Costello,A5073960684
16926,Ithaar Derweesh,A5091807397
16927,Arpita Desai,A5029332651
16928,Saby George,A5075656682
16929,John L. Gore,A5003319562
16930,Naomi B. Haas,A5046123003
16931,Steven Hancock,A5061423926
16932,Christos E. Kyriakopoulos,A5063162655
16933,Elaine T. Lam,A5081597269
16934,Clayton Lau,A5104089610
16935,Bryan Lewis,A5022440240
16936,David C. Madoff,A5020745931
16937,Brittany McCreery,A5027477929
16938,M. Dror Michaelson,A5028789952
16939,Amir Mortazavi,A5034278848
16940,Phillip M. Pierorazio,A5029009031
16941,Lee Ponsky,A5018694224
16942,Sundhar Ramalingam,A5040606607
16943,Brian Shuch,A5022014477
16944,Zachary L. Smith,A5058121721
16945,Bradley G. Somer,A5064721072
16946,Laura Grieneisen,A5065470898
16947,Mauna Dasari,A5083226429
16948,Trevor J. Gould,A5084295153
16949,Johannes R. Björk,A5035921114
16950,Jean‐Christophe Grenier,A5063545817
16951,Vania Yotova,A5045325635
16952,David Jansen,A5061376464
16953,Neil Gottel,A5082592240
16954,Jacob B. Gordon,A5016181565
16955,Niki H. Learn,A5083322372
16956,Laurence R. Gesquiere,A5003543734
16957,Tim L. Wango,A5044043637
16958,Raphael S. Mututua,A5079133785
16959,J. Kinyua Warutere,A5087438998
16960,Long’ida Siodi,A5041123790
16961,Luis B. Barreiro,A5088435548
16962,Susan C. Alberts,A5007247836
16963,Jenny Tung,A5074476246
16964,Elizabeth A. Archie,A5052204851
16965,Ran Blekhman,A5012596437
16966,Desheng Yao,A5033453630
16967,Haotian Lu,A5101693146
16968,Ariel A. Calderón,A5010412154
16969,Sheyda Davaria,A5077636031
16970,Zhen Wang,A5100422269
16971,Pablo A. Tarazaga,A5039790869
16972,Jacqueline M. Ferguson,A5036155968
16973,Josephine Jacobs,A5059668505
16974,Maria Yefimova,A5062516941
16975,Liberty Greene,A5000174260
16976,Leonie Heyworth,A5058156807
16977,Donna M. Zulman,A5000675866
16978,Junhao Li,A5101576584
16979,Ebenezer Esenogho,A5013799533
16980,Ibomoiye Domor Mienye,A5036808970
16981,Theo G. Swart,A5036607092
16982,Kehinde Aruleba,A5073823837
16983,George Obaido,A5053034151
16984,Lukas Amann,A5073730719
16985,Gianni Monaco,A5044779571
16986,Roman Sankowski,A5010339380
16987,Ori Staszewski,A5077227216
16988,Martin Krueger,A5113841832
16989,Francesca Del Gaudio,A5012333566
16990,Liqun He,A5010803737
16991,Neil Paterson,A5035794546
16992,Elisa Nent,A5017727678
